date,open,high,low,close,volume,event_flag,no_price_limit_flag,ema20,ema60,atr14,atrp14,rsi14,rvol20,close_pos,b10_prev,r5,resistance,obv,obv_ma20,obv_std20,bench_close,bench_ret5,ret5,rs5,x1_price_vs_ema20,x2_ema20_vs_ema60,x3_break_b10,x4_close_pos,x5_log_rvol20,x6_obv_z,x7_rs5,x8_atrp_rank,z_x1_price_vs_ema20,z_x2_ema20_vs_ema60,z_x3_break_b10,z_x4_close_pos,z_x5_log_rvol20,z_x6_obv_z,z_x7_rs5,z_x8_atrp_rank,label_rev,p_rev,cv_best_l2,cv_logloss,cv_folds_used,train_n,coef_intercept,coef_z_x1_price_vs_ema20,coef_z_x2_ema20_vs_ema60,coef_z_x3_break_b10,coef_z_x4_close_pos,coef_z_x5_log_rvol20,coef_z_x6_obv_z,coef_z_x7_rs5,coef_z_x8_atrp_rank,atrp14_med60,price_limit_ratio,daily_vwap_pv,daily_vwap_volume,n_intraday_bars,daily_vwap,next_date,next_day_vwap,next_day_close,next_day_high,next_day_low,next_day_vwap_ret_close,next_day_vwap_ret_vwap,next_day_close_ret_close,close_fund,peTTM,pbMRQ,psTTM,pcfNcfTTM,pubDate,statDate,profit_roeAvg,profit_npMargin,profit_gpMargin,profit_netProfit,profit_epsTTM,profit_MBRevenue,profit_totalShare,profit_liqaShare,used_pubDate,effective_date,operation_NRTurnRatio,operation_NRTurnDays,operation_INVTurnRatio,operation_INVTurnDays,operation_CATurnRatio,operation_AssetTurnRatio,growth_YOYEquity,growth_YOYAsset,growth_YOYNI,growth_YOYEPSBasic,growth_YOYPNI,solvency_currentRatio,solvency_quickRatio,solvency_cashRatio,solvency_YOYLiability,solvency_liabilityToAsset,solvency_assetToEquity,cashflow_CAToAsset,cashflow_NCAToAsset,cashflow_tangibleAssetToAsset,cashflow_ebitToInterest,cashflow_CFOToOR,cashflow_CFOToNP,cashflow_CFOToGr,dupont_dupontROE,dupont_dupontAssetStoEquity,dupont_dupontAssetTurn,dupont_dupontPnitoni,dupont_dupontNitogr,dupont_dupontTaxBurden,dupont_dupontIntburden,dupont_dupontEbittogr,fund_days_since_effective,peTTM_rank252,pbMRQ_rank252,psTTM_rank252,pcfNcfTTM_rank252,profit_roeAvg_chg4q,profit_npMargin_chg4q,profit_gpMargin_chg4q,profit_netProfit_chg4q,profit_epsTTM_chg4q,profit_MBRevenue_chg4q,profit_totalShare_chg4q,profit_liqaShare_chg4q,growth_YOYEquity_chg4q,growth_YOYAsset_chg4q,growth_YOYNI_chg4q,growth_YOYEPSBasic_chg4q,growth_YOYPNI_chg4q,solvency_currentRatio_chg4q,solvency_quickRatio_chg4q,solvency_cashRatio_chg4q,solvency_YOYLiability_chg4q,solvency_liabilityToAsset_chg4q,solvency_assetToEquity_chg4q,cashflow_CAToAsset_chg4q,cashflow_NCAToAsset_chg4q,cashflow_tangibleAssetToAsset_chg4q,cashflow_ebitToInterest_chg4q,cashflow_CFOToOR_chg4q,cashflow_CFOToNP_chg4q,cashflow_CFOToGr_chg4q,dupont_dupontROE_chg4q,dupont_dupontAssetStoEquity_chg4q,dupont_dupontAssetTurn_chg4q,dupont_dupontPnitoni_chg4q,dupont_dupontNitogr_chg4q,dupont_dupontTaxBurden_chg4q,dupont_dupontIntburden_chg4q,dupont_dupontEbittogr_chg4q,sector_open,sector_high,sector_low,sector_close,sector_volume,sector_amount,sector_ret1,sector_ret5,sector_ret20,sector_ret60,sector_ma20_gap,sector_ma60_gap,sector_vol20,sector_range_pct,sector_range_z20,sector_volume_shock20,sector_volume_z20,sector_amount_shock20,sector_amount_z20,sector_vs_bench_ret5,stock_vs_sector_ret1,stock_vs_sector_ret5,stock_vs_sector_ret20
2026-05-08,22.15,22.18,21.25,21.62,30794040.0,0.0,0.0,21.39281057893653,20.96873153618275,0.7121428571428573,0.0329390775736736,43.162538876163616,1.0025122692388042,0.3978494623651648,22.44,22.41,22.41,-19114230.0,-17104761.15,35236658.24670632,4871.9122,0.023896368723496,0.0041802136553645,-0.0197161550681315,0.3190222562571896,0.5954971513083758,-1.151454363087651,0.3978494623651648,0.0025091187658943,-0.0570277929289118,-0.0197161550681315,,,,,,,,,,1.0,,,,,,,,,,,,,,,,0.1,663160432.0,30794040,48,21.53535008722467,2026-05-11,22.334583604482468,22.35,22.55,21.75,0.0330519706051095,0.037112631743652,0.0337650323774283,21.62,24.940118,2.514294,2.355117,-71.691183,2026-04-22,2026-03-31,0.036207,0.17801,0.294219,436115871.37,0.866876,,1356921309.0,1356921309.0,True,2026-04-23,0.390666,230.375554,0.62619,143.72405,0.146079,0.111837,0.076712,-0.016488,0.128951,0.157516,0.157507,1.817438,1.574678,0.660525,-0.113677,0.436962,1.776079,0.769542,0.230458,0.47345,,-0.422365,-2.372697,-0.422365,0.036207,1.911955,0.111837,0.95123,0.17801,0.855446,1.031138,0.201807,15,,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7827.453,7883.331,7782.377,7871.061,3836578200,63997568000.0,0.003271217504990487,0.058593666993302485,0.11490248042986662,,0.04682187421823114,,0.015625334480410903,0.012972129209366301,-0.758498368703337,0.003194268609749029,0.02598826638377269,0.057425445453244794,0.4180769395953497,0.034697298269806484,-0.029835828040785217,-0.0544134533379379,-0.01464802750365779
2026-05-11,21.75,22.55,21.75,22.35,35509364.0,0.0,0.0,21.483971476180667,21.01401902679971,0.7385714285714288,0.0330457015020758,50.15317231355371,1.141535704241299,0.7499999999990636,22.44,22.55,22.55,16395134.0,-15466157.4,35986424.17343206,4951.8366,0.0294136381185654,0.0126869053013141,-0.0167267328172513,1.172572469386293,0.6362992544801265,-0.1218568665375523,0.7499999999990636,0.1323744648527378,0.8853697507273437,-0.0167267328172513,,,,,,,,,,1.0,,,,,,,,,,,,,,,,0.1,793086859.0,35509364,48,22.334583604482468,2026-05-12,22.563500408455017,22.54,22.98,21.97,0.0095525909823273,0.0102494323613271,0.0085011185682326,22.35,25.782222,2.599189,2.434637,-74.111838,2026-04-22,2026-03-31,0.036207,0.17801,0.294219,436115871.37,0.866876,,1356921309.0,1356921309.0,True,2026-04-23,0.390666,230.375554,0.62619,143.72405,0.146079,0.111837,0.076712,-0.016488,0.128951,0.157516,0.157507,1.817438,1.574678,0.660525,-0.113677,0.436962,1.776079,0.769542,0.230458,0.47345,,-0.422365,-2.372697,-0.422365,0.036207,1.911955,0.111837,0.95123,0.17801,0.855446,1.031138,0.201807,18,,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7928.859,7983.82,7897.773,7926.097,4469862200,78398358000.0,0.006992195842466575,0.050864061936315874,0.0716837600793625,,0.04848560899018706,,0.015625755358100096,0.010895096630404444,-1.084990824858092,0.16200349387527813,1.3582200788128862,0.2766123165977119,2.227912200977074,0.021450423817750475,0.026772836534961764,-0.03817715663500176,0.0038696566675096022
2026-05-12,22.37,22.98,21.97,22.54,35948879.0,0.0,0.0,21.58454562130632,21.06405118985545,0.7757142857142859,0.034415008239319,51.81434599517638,1.1209407078086666,0.564356435643005,22.55,22.98,22.98,52344013.0,-11196281.9,38616526.54988846,4948.0465,0.0292761837194128,0.0264116575591983,-0.0028645261602144,1.23170914380242,0.6709872965287934,-0.0128913443830424,0.564356435643005,0.1141682504598383,1.6454171458925149,-0.0028645261602144,,,,,,,,,,1.0,,,,,,,,,,,,,,,,0.1,811132546.0,35948879,48,22.563500408455017,2026-05-13,23.29103373027744,23.45,23.6,22.41,0.0333200412722909,0.032243814508045,0.0403726708074534,22.54,26.001399,2.621285,2.455335,-74.741871,2026-04-22,2026-03-31,0.036207,0.17801,0.294219,436115871.37,0.866876,,1356921309.0,1356921309.0,True,2026-04-23,0.390666,230.375554,0.62619,143.72405,0.146079,0.111837,0.076712,-0.016488,0.128951,0.157516,0.157507,1.817438,1.574678,0.660525,-0.113677,0.436962,1.776079,0.769542,0.230458,0.47345,,-0.422365,-2.372697,-0.422365,0.036207,1.911955,0.111837,0.95123,0.17801,0.855446,1.031138,0.201807,19,,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7931.12,8113.812,7893.835,8050.453,5334741800,91600010000.0,0.015689437058365563,0.07142573853678913,0.10208089913789276,,0.061214499956446566,,0.012121748697417693,0.027866936666398612,1.8477154018463022,0.3857460514677433,3.2079088327875684,0.4733648611825616,3.4552178210049544,0.042149554817376325,-0.007188318490132906,-0.04501408097759074,-0.010026635572001341
2026-05-13,22.51,23.6,22.41,23.45,45161858.0,0.0,0.0,21.762207943086672,21.14227901969626,0.752857142857143,0.0321047822113906,58.88209295564066,1.3596173299503636,0.8739495798311966,22.98,23.6,23.6,97505871.0,-5780088.55,45306751.36905424,4998.3417,0.0248608125840201,0.0525134649910232,0.027652652407003,2.241849031950208,0.8234350026047652,0.6242884250466075,0.8739495798311966,0.3072032851180804,2.279703497358832,0.027652652407003,,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.1,1051866358.0,45161858,48,23.29103373027744,2026-05-14,22.76461780164605,22.23,23.59,22.22,-0.0292273858573111,-0.0226016558443716,-0.0520255863539445,23.45,27.051145,2.727113,2.554463,-77.7594,2026-04-22,2026-03-31,0.036207,0.17801,0.294219,436115871.37,0.866876,,1356921309.0,1356921309.0,True,2026-04-23,0.390666,230.375554,0.62619,143.72405,0.146079,0.111837,0.076712,-0.016488,0.128951,0.157516,0.157507,1.817438,1.574678,0.660525,-0.113677,0.436962,1.776079,0.769542,0.230458,0.47345,,-0.422365,-2.372697,-0.422365,0.036207,1.911955,0.111837,0.95123,0.17801,0.855446,1.031138,0.201807,20,,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8038.248,8325.212,8033.398,8283.459,5928508100,110149119000.0,0.02894321599045413,0.07777589983055555,0.1273851489833886,,0.08658911266557046,,0.01180685350174688,0.03632510178133819,2.949751480012838,0.5089001994613938,3.517028880601508,0.717449716985177,4.40842791253552,0.05291508724653545,0.011429454816999307,-0.025262434839532277,0.0005609789627394335
2026-05-14,23.5,23.59,22.22,22.23,40788127.0,0.0,0.0,21.806759567554607,21.17794200265704,0.8164285714285716,0.0367264314632719,48.59176862664658,1.2594754501484808,0.0072992700729885,23.6,23.6,23.6,56717744.0,467688.1,44876694.875473045,4914.5971,0.0028746601016897,0.0009004952723998,-0.0019741648292899,0.5184047291538272,0.7702052413434076,-1.6780402449673244,0.0072992700729885,0.2306953248766001,1.2534357990508558,-0.0019741648292899,,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.1,928526122.0,40788127,48,22.76461780164605,2026-05-15,21.676017993197803,21.59,22.52,21.28,-0.0249204681422491,-0.0478198148518679,-0.0287899235267656,22.23,25.643793,2.585234,2.421566,-73.713922,2026-04-22,2026-03-31,0.036207,0.17801,0.294219,436115871.37,0.866876,,1356921309.0,1356921309.0,True,2026-04-23,0.390666,230.375554,0.62619,143.72405,0.146079,0.111837,0.076712,-0.016488,0.128951,0.157516,0.157507,1.817438,1.574678,0.660525,-0.113677,0.436962,1.776079,0.769542,0.230458,0.47345,,-0.422365,-2.372697,-0.422365,0.036207,1.911955,0.111837,0.95123,0.17801,0.855446,1.031138,0.201807,21,,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8306.921,8306.921,7981.028,7981.028,5180964600,93391682000.0,-0.03651023081058291,0.01728797153286199,0.09167776783661297,,0.04052991247689164,,0.012972428893660716,0.04083346155407552,2.946476524963075,0.2798539396297888,1.5847398327590145,0.3935220284801333,1.8442905090986275,0.01441331143117229,-0.015515355543361586,-0.016387476260462108,0.04832223216338716
2026-05-15,22.42,22.52,21.28,21.59,35041909.0,0.0,0.0,21.78611579921608,21.19145210093058,0.8385714285714287,0.0388407331436493,44.22538148914217,1.08146815148496,0.2499999999997976,23.6,23.6,23.6,21675835.0,6698311.75,38248707.34829102,4859.5927,-0.0025286785751187,-0.0013876040703053,0.0011410745048133,-0.2338689258110524,0.7091389928438661,-2.3969335604741446,0.2499999999997976,0.07831951751223,0.391582468751567,0.0011410745048133,,,,,,,,,,1.0,,,,,,,,,,,,,,,,0.1,759569050.0,35041909,48,21.676017993197803,2026-05-18,21.78232625725031,21.82,22.25,21.35,0.0089081175196994,0.004904418518469,0.0106530801296897,21.59,24.905511,2.510805,2.351849,-71.591704,2026-04-22,2026-03-31,0.036207,0.17801,0.294219,436115871.37,0.866876,,1356921309.0,1356921309.0,True,2026-04-23,0.390666,230.375554,0.62619,143.72405,0.146079,0.111837,0.076712,-0.016488,0.128951,0.157516,0.157507,1.817438,1.574678,0.660525,-0.113677,0.436962,1.776079,0.769542,0.230458,0.47345,,-0.422365,-2.372697,-0.422365,0.036207,1.911955,0.111837,0.95123,0.17801,0.855446,1.031138,0.201807,22,,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7972.496,8013.522,7792.348,7846.196,4710917700,81393600000.0,-0.016894064273424436,-0.003159040439401961,0.06257324814541865,,0.01850117769532167,,0.015960123399880524,0.028383485953142662,0.9294117648874567,0.1362006178002828,0.7740593369563586,0.17564629834928924,0.8216699848236384,-0.0006303618642832611,-0.011895859253341245,0.0017714363690966017,0.057240029862880126
2026-05-18,21.38,22.25,21.35,21.82,28005183.0,0.0,0.0,21.7893428659574,21.212060228768923,0.8414285714285715,0.0385622626685853,46.09986627728987,0.8854320550352135,0.5222222222216415,23.6,23.6,23.6,49681018.0,12155604.3,36148017.06189626,4833.5237,-0.0238927310323607,-0.0237136465324385,0.0001790844999222,0.0364346244988051,0.686074441479545,-2.115449915107844,0.5222222222216415,-0.1216795553240704,1.0381043484555523,0.0001790844999222,,,,,,,,,,1.0,,,,,,,,,,,,,,,,0.1,610018033.0,28005183,48,21.78232625725031,2026-05-19,22.15174209040221,22.5,22.59,21.52,0.0152035788451976,0.0169594298051127,0.0311640696608614,21.82,25.170831,2.537553,2.376903,-72.354376,2026-04-22,2026-03-31,0.036207,0.17801,0.294219,436115871.37,0.866876,,1356921309.0,1356921309.0,True,2026-04-23,0.390666,230.375554,0.62619,143.72405,0.146079,0.111837,0.076712,-0.016488,0.128951,0.157516,0.157507,1.817438,1.574678,0.660525,-0.113677,0.436962,1.776079,0.769542,0.230458,0.47345,,-0.422365,-2.372697,-0.422365,0.036207,1.911955,0.111837,0.95123,0.17801,0.855446,1.031138,0.201807,25,,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7787.36,7920.794,7779.238,7906.086,3718012200,64980243000.0,0.00763299820702934,-0.002524697843087176,0.055232533695733554,,0.023206904570641784,,0.016593468075662334,0.018196640853512802,-0.34927014774273496,-0.11611930186458075,-0.6750195026123317,-0.08024649666892836,-0.39035064683647613,0.021368033189273525,0.003020081922660456,-0.021188948689351395,0.02764587821493647
2026-05-19,21.86,22.59,21.52,22.5,26724589.0,0.0,0.0,21.85702449777098,21.25428776225191,0.8735714285714286,0.0388253968253951,51.310021419900366,0.8404231083618676,0.9158878504664338,23.6,23.6,23.6,76405607.0,17783033.15,36942884.43560139,4852.8832,-0.0192324991286966,-0.0017746228926353,0.0174578762360613,0.7360308283888789,0.6899684625721437,-1.2591986917401792,0.9158878504664338,-0.1738498135284624,1.5868434407765457,0.0174578762360613,,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.1,591996203.0,26724589,48,22.15174209040221,2026-05-20,22.18098474195868,22.21,22.68,21.86,-0.0141784559129475,0.0013201061766217,-0.0128888888888888,22.5,25.955257,2.616633,2.450977,-74.609233,2026-04-22,2026-03-31,0.036207,0.17801,0.294219,436115871.37,0.866876,,1356921309.0,1356921309.0,True,2026-04-23,0.390666,230.375554,0.62619,143.72405,0.146079,0.111837,0.076712,-0.016488,0.128951,0.157516,0.157507,1.817438,1.574678,0.660525,-0.113677,0.436962,1.776079,0.769542,0.230458,0.47345,,-0.422365,-2.372697,-0.422365,0.036207,1.911955,0.111837,0.95123,0.17801,0.855446,1.031138,0.201807,26,,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7887.967,8076.763,7859.938,8076.763,4020584300,73958533000.0,0.021588052545848724,0.0032681390724222936,0.06744276715927922,,0.042504317284586035,0.06409460750117679,0.01641143425359813,0.02758609546283952,0.7676075265178723,-0.030245958200010192,-0.17647027689427675,0.055677720035752554,0.2690024194673454,0.022500638201118892,0.00957601711501277,-0.005042761965057596,0.045867475294951277
2026-05-20,22.52,22.68,21.86,22.21,20901110.0,0.0,0.0,21.89064121226898,21.28562258971906,0.8764285714285714,0.039460989258376,49.12893953251947,0.6596058245560779,0.426829268292164,23.6,23.59,23.59,55504497.0,23522158.5,33257546.11844088,4850.7,-0.0295381366183908,-0.0528784648187632,-0.0233403282003723,0.3643865548679029,0.6903227967146879,-1.5859820700878406,0.426829268292164,-0.416112857898935,0.9616565932465536,-0.0233403282003723,,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.1,463607202.0,20901110,48,22.18098474195868,2026-05-21,21.609042419907016,21.09,22.3,20.98,-0.0270579729893284,-0.0257852538426641,-0.0504277352543899,22.21,25.620722,2.582908,2.419387,-73.647602,2026-04-22,2026-03-31,0.036207,0.17801,0.294219,436115871.37,0.866876,,1356921309.0,1356921309.0,True,2026-04-23,0.390666,230.375554,0.62619,143.72405,0.146079,0.111837,0.076712,-0.016488,0.128951,0.157516,0.157507,1.817438,1.574678,0.660525,-0.113677,0.436962,1.776079,0.769542,0.230458,0.47345,,-0.422365,-2.372697,-0.422365,0.036207,1.911955,0.111837,0.95123,0.17801,0.855446,1.031138,0.201807,27,,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8053.465,8059.427,7901.631,7992.608,3857888200,72719612000.0,-0.0104193969787153,-0.03511226409160717,0.05156181626381362,,0.028255639307745106,0.050834711157542234,0.016878234522148816,0.019970054283729333,-0.13002676941048996,-0.06676267871784314,-0.3884067760673709,0.032336834152861815,0.15712815757063844,-0.0055741274732163705,-0.002469491910173538,-0.017766200727156067,0.06395802301293174
2026-05-21,22.15,22.3,20.98,21.09,29272695.0,0.0,0.0,21.814389668243365,21.27920873431844,0.9135714285714288,0.0433177538440675,41.748021507638704,0.95526967821706,0.0833333333332697,23.6,22.68,22.68,26231802.0,25290124.5,32403791.593888942,4783.0976,-0.0267569237771291,-0.0512820512820513,-0.0245251275049221,-0.7929206689129012,0.5858118119578442,-2.747458952303483,0.0833333333332697,-0.0457615927971046,0.0290607195541151,-0.0245251275049221,,,,,,,,,,0.0,,,,,,,,,,,,,,,0.0383236668039206,0.1,632554908.0,29272695,48,21.609042419907016,,,,,,,,,21.09,24.328727,2.452658,2.297383,-69.933721,2026-04-22,2026-03-31,0.036207,0.17801,0.294219,436115871.37,0.866876,,1356921309.0,1356921309.0,True,2026-04-23,0.390666,230.375554,0.62619,143.72405,0.146079,0.111837,0.076712,-0.016488,0.128951,0.157516,0.157507,1.817438,1.574678,0.660525,-0.113677,0.436962,1.776079,0.769542,0.230458,0.47345,,-0.422365,-2.372697,-0.422365,0.036207,1.911955,0.111837,0.95123,0.17801,0.855446,1.031138,0.201807,28,,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8006.763,8023.629,7624.705,7642.287,4173756000,76270528000.0,-0.04383062449703523,-0.042443279236709874,-0.01514419889267804,,-0.019285780562192545,0.003182329400800432,0.017154545551596175,0.052319925820080826,3.6269403760764023,0.008610200805381218,0.050286268682830586,0.07344293279164038,0.3645964298620158,-0.015686355459580775,-0.006597110757354696,-0.008838772045341448,0.008082052000022766
