date,precious_sector_open,precious_sector_high,precious_sector_low,precious_sector_close,precious_sector_volume,precious_sector_amount,precious_sector_close_ret1,precious_sector_close_ret5,precious_sector_close_ret20,precious_sector_close_ma20_gap,precious_sector_close_z20,precious_sector_volume_ret1,precious_sector_volume_ret5,precious_sector_volume_ret20,precious_sector_volume_ma20_gap,precious_sector_volume_z20,precious_sector_amount_ret1,precious_sector_amount_ret5,precious_sector_amount_ret20,precious_sector_amount_ma20_gap,precious_sector_amount_z20,industrial_metal_sector_open,industrial_metal_sector_high,industrial_metal_sector_low,industrial_metal_sector_close,industrial_metal_sector_volume,industrial_metal_sector_amount,industrial_metal_sector_close_ret1,industrial_metal_sector_close_ret5,industrial_metal_sector_close_ret20,industrial_metal_sector_close_ma20_gap,industrial_metal_sector_close_z20,industrial_metal_sector_volume_ret1,industrial_metal_sector_volume_ret5,industrial_metal_sector_volume_ret20,industrial_metal_sector_volume_ma20_gap,industrial_metal_sector_volume_z20,industrial_metal_sector_amount_ret1,industrial_metal_sector_amount_ret5,industrial_metal_sector_amount_ret20,industrial_metal_sector_amount_ma20_gap,industrial_metal_sector_amount_z20,minor_metal_sector_open,minor_metal_sector_high,minor_metal_sector_low,minor_metal_sector_close,minor_metal_sector_volume,minor_metal_sector_amount,minor_metal_sector_close_ret1,minor_metal_sector_close_ret5,minor_metal_sector_close_ret20,minor_metal_sector_close_ma20_gap,minor_metal_sector_close_z20,minor_metal_sector_volume_ret1,minor_metal_sector_volume_ret5,minor_metal_sector_volume_ret20,minor_metal_sector_volume_ma20_gap,minor_metal_sector_volume_z20,minor_metal_sector_amount_ret1,minor_metal_sector_amount_ret5,minor_metal_sector_amount_ret20,minor_metal_sector_amount_ma20_gap,minor_metal_sector_amount_z20
2021-04-22,1460.966,1472.312,1448.126,1453.801,201934320,1800624000.0,-0.0030550191461582443,0.020347274373425206,0.010926313271510502,0.017452254556608926,1.1184741856413094,-0.07411183488373752,0.06590935039511914,-0.2025477487669629,-0.08624443735259157,-0.32200609521363327,-0.06930855602402497,0.2885791232211157,-0.16373817151833092,-0.050754219347516116,-0.18191939935270568,1761.988,1794.469,1758.51,1773.714,1929567600,15933360000.0,0.010990451610549679,0.0007046683573441737,0.06634466762737334,0.031273948171523624,1.2092949178131829,0.14374209463024346,-0.2056592459712342,-0.34742229507478184,-0.05696105141224728,-0.20990540526897095,0.16108598181946432,-0.17484535108648858,-0.274155579753366,-0.022236099627944483,-0.0860048083872822,3559.825,3602.344,3543.315,3567.234,1008305840,19775430000.0,0.00516695750820606,0.04328332803975621,0.09942027645508755,0.04523463824529883,1.711540153323333,-0.017240223996975557,0.06887222326191278,-0.09797467995686482,-0.024282002927188295,-0.12957559019929338,-0.057004338401000276,0.017888506083057587,-0.0004989562453987517,0.012002267582938986,0.06259488985647443
2021-04-23,1446.611,1451.102,1430.327,1438.76,155072730,1370698500.0,-0.01034598270327225,-0.009764974383116298,0.014461484223514898,0.006372364979604139,0.3977217535945311,-0.2320635244172462,-0.5774873980008453,-0.30326511169667303,-0.2900552897651364,-1.0769449483605005,-0.2387647282275478,-0.57336580201481,-0.3103732712522693,-0.2706225189310453,-0.9666888885030002,1765.994,1774.893,1742.925,1769.916,1858447900,15008994000.0,-0.0021412696748179805,-0.004103625403652611,0.0668925130127882,0.025774889450123073,1.0122570874338361,-0.036857843176885896,-0.2647712622856566,-0.08411666921373318,-0.06833179517293109,-0.2659989312193158,-0.05801450541505371,-0.2905970968493452,-0.0370029935109798,-0.061633319296590106,-0.2466162372138266,3562.835,3606.837,3525.971,3575.403,1198746880,25044641000.0,0.0022900095704403434,0.04162475145847444,0.09198351489267087,0.04270041858901075,1.6765343756700692,0.18887229692133878,0.3676153456344613,0.34680998447470923,0.1661836397664216,0.8865299271313313,0.2664524108957429,0.3858636779761109,0.4750411450794585,0.2816850867804719,1.4690355721199762
2021-04-26,1430.96,1448.795,1428.26,1432.656,208160360,1808386600.0,-0.004242542189107357,-0.019443364561716803,0.007326491524613177,0.0013844861019298715,0.08676903442245791,0.3423402038514445,-0.28080836502450257,0.13114235018217735,-0.03205723611991962,-0.1139655247538489,0.3193175596237976,-0.27321443793286093,0.18300056671144938,-0.021661846947279018,-0.07451081472389595,1777.005,1830.6,1769.532,1795.068,3165727700,26371259000.0,0.014210843904456594,-0.0035626144194293996,0.0656669367837075,0.037017253898047775,1.5233867756459167,0.7034255843276531,0.28143845135812384,0.7141032203059543,0.5938464401574779,2.29813999292205,0.7570304178947636,0.3573130848565318,0.7764805739974596,0.6517165634487572,2.5996712745730712,3582.748,3654.603,3569.505,3576.843,1295979770,25589517000.0,0.00040275180168491964,0.002983846680586044,0.05809388606695132,0.03855942320343453,1.5589684086640587,0.08111211100712112,-0.04831921076232659,0.11078437789035589,0.24212488556685963,1.306043397266019,0.02175619127461248,-0.07668997608441186,0.10041041051759358,0.28308862982410954,1.4521025251241417
2021-04-27,1425.318,1431.466,1402.597,1418.451,192875050,1730460600.0,-0.009915150601400469,-0.02278232473544972,0.00674474856417695,-0.008905312601259374,-0.5603822280990941,-0.07343045525094216,-0.15228365823074663,0.18950317911023884,-0.10813801046401339,-0.3892470461736698,-0.043091449582738584,-0.11117106969311974,0.2796008057416748,-0.07085077274973017,-0.24792534666070692,1800.595,1822.479,1778.169,1806.54,2686425500,23709772000.0,0.006390844246568994,0.015474898960657901,0.07310750558668855,0.04032076528136308,1.6326913079713359,-0.15140348299697415,0.18686458570893238,0.6144591643185795,0.30907113411083764,1.10236873851316,-0.10092377462903834,0.24701015789214864,0.7794653131892821,0.43328139265463794,1.5529098393803311,3579.108,3615.283,3523.87,3589.515,1097236970,19714672000.0,0.0035427889901793463,0.0050829347459036,0.06541872160972972,0.03927577417035688,1.529086886504968,-0.15335331970498278,-0.16840262453959953,0.17058433276658125,0.04516695555902239,0.23730108768258443,-0.22958014408790917,-0.29461033254371793,0.12986176027424778,-0.017236115904958438,-0.08589721456309746
2021-04-28,1404.916,1406.061,1389.159,1397.804,199260420,1710281200.0,-0.01455601920686711,-0.04145499829933841,-0.007067290923904901,-0.023655847284509424,-1.5152890585655931,0.03310625194912453,-0.08637192204823929,0.0167932807894291,-0.08511140477282453,-0.3141506268565776,-0.011661288329823827,-0.11600418541963053,0.05677945716294941,-0.09091420409874407,-0.3290931842071856,1788.675,1793.247,1757.411,1777.788,1977160400,16668492000.0,-0.015915506991265094,0.013312570678145397,0.059110538929932455,0.02014844069103372,0.8036006622371201,-0.264018153490577,0.17195250237201853,0.055367890509419926,-0.05996505412380282,-0.215813242237905,-0.29697797178311125,0.214656067475403,0.09450820387430547,-0.023039624485052923,-0.08165043926681344,3583.04,3643.803,3511.193,3617.906,1323579450,27344917000.0,0.007909425089462019,0.019445196634334527,0.05385213645089015,0.04416425950199376,1.6763249903715396,0.20628404454873595,0.2900457303750281,0.12630774158065727,0.25123954614534183,1.3403906170085338,0.38703382942409603,0.30394828824378206,0.25611595273939525,0.35547139523476123,1.8019982176415161
2021-04-29,1400.821,1414.272,1397.173,1410.69,201954260,1763375600.0,0.009218745975830611,-0.02965398978264555,0.0128213596471074,-0.014312690641134052,-0.8901516086607556,0.013519192622398313,9.874497807005334e-05,0.2785570406425686,-0.07344287422335605,-0.27156017858101195,0.031044251670427014,-0.020686384275673375,0.35065104249544454,-0.06497583462913636,-0.2367065148807425,1783.306,1815.971,1773.177,1802.503,2392447500,19760229000.0,0.013902107562881572,0.016230914341319957,0.07723701864319144,0.03139447992298883,1.3184264007640691,0.2100421897990674,0.23988788990859922,0.46312003480008745,0.13468397457913484,0.48732940297875055,0.18548390580263652,0.24017966078717867,0.5191229454542319,0.15330625828464162,0.5476557081224516,3615.916,3674.658,3578.032,3641.606,1393499500,30559108000.0,0.006550750627573043,0.020848646318127884,0.07705471450229795,0.04820785349500212,1.7253974189067784,0.05282648502891152,0.3820206575417633,0.4425448865316146,0.30816021255186277,1.5970626864086557,0.11754253999015618,0.5453068782827983,0.6128720659029474,0.49414973554550135,2.3607487422927784
2021-04-30,1391.875,1394.205,1369.791,1376.97,239617140,1994160800.0,-0.0239031963081896,-0.04294670410631374,-0.015356342222969,-0.03847365784634982,-2.532254745807273,0.18649212945545202,0.5451919883012313,0.6972254473809916,0.08836744086729587,0.33899626222873025,0.13087693852631288,0.45485006367191616,0.5979696235725138,0.044717140548263146,0.17053933838790664,1790.341,1801.707,1769.251,1780.933,2441029400,20481332000.0,-0.011966692981925653,0.006224589189543384,0.055330180852829036,0.015298026978241674,0.6804575781958715,0.020306359909674,0.31347744534565636,0.5766510926073394,0.137301587029806,0.5126031928748411,0.03649264388585771,0.3646039168248052,0.6696370088148329,0.17229260185538076,0.6367084802892847,3622.921,3688.166,3589.293,3652.901,1285512940,31082635000.0,0.0031016535012298174,0.021675318838184188,0.0803784295846568,0.04753126279473441,1.6360235795676095,-0.07749307409152284,0.07238063468411271,0.7559364910595321,0.1830479192849841,0.9182509961005899,0.017131619155899447,0.24108926137132491,1.0946766836019184,0.4777953588398651,2.0850867846201537
2021-05-06,1376.642,1396.313,1374.374,1394.073,269640670,2072167000.0,0.012420749907405382,-0.02693109860287457,-0.0200981818641901,-0.0258003340477323,-1.543068656105501,0.12529792317861732,0.29535070942421515,0.2591167479529013,0.19795701032835278,0.819003064156135,0.03911730688919368,0.14586504898897168,0.01876600604622336,0.06477062771393194,0.26489322418585093,1807.148,1854.485,1803.066,1849.562,3280815600,27304515000.0,0.038535419356034106,0.03035762433512268,0.09765443946129793,0.05162399530489359,2.483007558355546,0.3440295311478019,0.03635432700039232,0.9727007604915276,0.49742339242449773,1.9444266879369867,0.33314156520679417,0.035389133298489917,0.9073161981277442,0.5269361402891952,2.04526515114845,3682.29,3742.125,3655.406,3741.906,1548409200,32014958000.0,0.024365565888591068,0.046147678273829706,0.10914405837172847,0.06888977711360078,2.307397870244648,0.20450689512312503,0.1947788351665396,0.861119528140972,0.38960272179878697,2.1289677660787985,0.029994979511872133,0.251096611163079,1.0034762846671001,0.46553070576844746,2.000936246511486
2021-05-07,1406.82,1454.899,1406.581,1440.272,648334850,6651181200.0,0.03313958451243226,0.01538368262280465,0.005690855946630213,0.007490783287723124,0.42381803413695074,1.4044401387965695,2.361424144802555,2.261141799026378,1.8453427270384806,7.613790077963981,2.2097708341074824,2.843590082316812,2.7651519461501137,2.414321378803891,9.874279883369582,1868.589,1912.087,1857.425,1877.195,4134216400,33469768000.0,0.014940293972302676,0.03911067565622672,0.09844934023815788,0.06236585805555683,2.931204642233829,0.2601184900486331,0.5389283641031548,1.960609060078026,0.8197502171866482,3.125199935570523,0.22579610002228567,0.4116444476986114,1.7964174828086183,0.8061170629133656,3.0006520649099864,3753.151,3883.48,3739.668,3780.676,2087763000,39021716000.0,0.010361029913632303,0.053255384083922275,0.11115271473962673,0.07431460079306329,2.313491042894386,0.3483276901222234,0.902745766942213,1.5828407213643954,0.8152826752100992,4.373992976145255,0.21885888465010628,0.9793236225284396,1.6493324749746856,0.7230365116553581,3.0519201350819833
2021-05-10,1464.183,1519.41,1454.797,1517.623,779558950,8296739300.0,0.05370582778808464,0.08571945709126605,0.05381118900542181,0.061296385076913706,3.4541618463847223,0.20240173731213118,2.912261903292184,2.879822635587432,2.1140666812989437,4.876252430040844,0.24740840018010646,3.8510965916014275,3.9469235721309106,2.7845635668976505,5.300164064292561,1901.622,1968.542,1891.077,1967.49,5299431800,43492413000.0,0.048101023068994,0.10670676143612168,0.13204713712886074,0.10819090449734059,4.5264724494565876,0.2818467364214414,1.6803246716857165,1.8673478917160362,1.2000757305744494,4.182814144919775,0.299453674133624,1.609259013952792,2.027161086217938,1.2182777395653868,4.155111959085762,3828.437,3979.724,3819.013,3977.777,1958826900,37902654000.0,0.05213379829427334,0.09946941683946453,0.1467108195261957,0.12428150625085266,3.556555681586412,-0.061758015636832364,0.479946594819072,0.7925591350393177,0.6134306787225328,2.6043901032270314,-0.02867792897677801,0.3860950464760964,1.0653926175394481,0.5884302983094765,2.2763567164015286
2021-05-11,1499.338,1503.601,1460.58,1485.091,618729060,5933158600.0,-0.021436153774685884,0.05274085731096112,0.025044760996296267,0.035739759166554474,1.5990292114058258,-0.20630882372654435,2.063708881407107,1.0492265551522908,1.2155519745692502,2.1253667618532974,-0.28488067595422695,2.3646595767798986,1.5591145260480963,1.351407316388296,1.9186686447617425,1917.294,1923.068,1848.961,1900.118,4575825800,37217416000.0,-0.03424261368545711,0.05415524967226126,0.07481309312563966,0.06337075037329676,1.9057861392876843,-0.13654407251735934,0.9126128368543092,0.31307974204117417,0.7726749054042812,2.138948350510074,-0.14427796866547737,0.8834506421965049,0.3434192306596917,0.7669873580095541,2.0961159755824945,3897.753,3907.292,3746.271,3827.389,1694042700,31740614000.0,-0.03780704649858446,0.05101677666392246,0.09695783489926035,0.07405110305160445,1.6849036837688902,-0.13517488451889237,0.21567514017766065,0.2500084487815677,0.3472805973151103,1.3273925217166984,-0.16257542281867654,0.03866297406324826,0.542762668004285,0.277839966933652,1.0195613703339335
2021-05-12,1478.235,1508.122,1470.394,1507.072,371375180,3493626900.0,0.014801113197776994,0.09448426617863848,0.03057100616398345,0.04974161882833039,2.105799663216154,-0.39977737590020423,0.5498690118745262,0.22373648589447281,0.25844617111402224,0.43120698346507813,-0.41116913678997224,0.7519283800985357,0.2981604877561921,0.2920346314560862,0.4086513402880538,1880.618,1918.835,1872.745,1912.272,2865282800,23356812000.0,0.0063964448523723405,0.07374729987034878,0.0899943969033059,0.0662266170926944,1.8459675592560292,-0.3738217044888379,0.17380102017616017,0.11750494861525151,0.087038079074234,0.2257495438880189,-0.3724225239065495,0.14039516570504307,0.2214352233021406,0.08442982181359993,0.21646358161114743,3801.694,3907.516,3785.616,3891.836,1123517200,22544571000.0,0.016838372059908124,0.06540965659896059,0.11541027733959419,0.08697686789498893,1.8744690016899717,-0.3367834234638831,-0.1260164211182503,0.015299410646466338,-0.11833993080606209,-0.4400378352326679,-0.2897247986444118,-0.27468919543018155,0.14185161562289372,-0.11233488076119358,-0.4159834413829097
2021-05-13,1480.285,1500.161,1471.809,1475.073,393941650,3734069300.0,-0.021232562213351347,0.05810312659380101,0.0316393371538235,0.02585567342266426,1.0023773940878018,0.06076461544899159,0.4609875060761419,0.616446214756253,0.31973279907996854,0.5371116415309111,0.06882314765781095,0.8020117587047761,0.8559976813879742,0.3607659188224075,0.5101978531516104,1870.902,1883.754,1842.986,1848.869,3195133600,26041152000.0,-0.033155848122024545,-0.00037468330339829325,0.08244367410574971,0.02635735315714527,0.689884390991907,0.1151198059751728,-0.026116066992610043,0.5003292603718896,0.2052893800770681,0.534914622011267,0.11492749952347947,-0.046269380723298004,0.5831890753599924,0.19729141215172485,0.5114473273895859,3810.976,3844.39,3760.609,3781.288,1332781590,25617191000.0,-0.028405102373275648,0.010524582926455084,0.13044780679634083,0.050195493401950175,1.012861924671292,0.18625828781259424,-0.13925751022404154,0.05980603532249984,0.045182269530875674,0.16832241926108826,0.13629090569077573,-0.19983680753227917,0.1722214105053812,0.0031149193786412788,0.011758752220017366
2021-05-14,1476.062,1485.544,1454.446,1477.222,379667940,3586502900.0,0.0014568770494747252,0.025654876301143048,0.05822515675783313,0.02573663486180533,0.9768866838971335,-0.03623305634222729,-0.4143952928027854,0.7597014456354654,0.2406933016885493,0.41280077181242036,-0.03951892376501953,-0.46077203549949897,0.6496427869663193,0.2672247985504588,0.38896712148481144,1852.022,1866.608,1826.351,1850.188,2486938600,20715543000.0,0.0007134091166005607,-0.014386891079509523,0.0894263369435806,0.02309071893601855,0.6335307329425212,-0.22164800870924461,-0.39844982473583146,0.670417485719828,-0.08034293449738739,-0.21372965271341587,-0.20450742732118765,-0.3810670274141129,0.7901692496494226,-0.06811346442556399,-0.18143946451475687,3801.645,3827.405,3725.337,3793.43,1107906440,22430692000.0,0.003211075168037869,0.0033734707761257088,0.14887008276196667,0.047222258302004994,0.9939273204763782,-0.16872618265983097,-0.4693332337051668,0.2968761129509201,-0.13372203336234745,-0.49933258537755454,-0.12438908700021012,-0.42517412611992766,0.5632818651029035,-0.12808660598209687,-0.4911351189750676
2021-05-17,1487.83,1494.731,1454.625,1468.214,402517940,4298449900.0,-0.0060979324705426885,-0.03255683394360798,0.041089382365183225,0.016613002793927967,0.6431664010997789,0.060184170409542714,-0.48365939484114706,2.0375913283764566,0.28105455912208677,0.4966028568350068,0.1985072980144531,-0.4819109357817233,2.939887477848587,0.4818039407511936,0.7185943429049557,1844.689,1855.95,1813.282,1839.485,2590379200,20895437000.0,-0.005784817542865972,-0.06506005113113666,0.06716183689085842,0.01291902157116609,0.3837648031412909,0.04159354798707127,-0.5111968041554946,0.8295152677891136,-0.05944908810389671,-0.16750209028260324,0.008684010841521372,-0.5195613313062212,0.8053084306028206,-0.07896339357302185,-0.2246959144047675,3772.879,3862.562,3749.186,3825.012,1178004710,26998536000.0,0.008325446891072286,-0.03840461644783,0.1299607336184272,0.04882464965459232,1.123530119853234,0.0632709292672764,-0.398617248925875,0.3875423179574431,-0.08795498342180152,-0.3438030075375571,0.20364258044290384,-0.2876874532321668,0.49315261151343925,0.03324152082776832,0.13980531193214404
2021-05-18,1494.498,1508.608,1478.697,1479.554,444241640,4753931700.0,0.00772366971027405,-0.003728391054824143,0.03842196503393436,0.022413852079149033,0.8820016646576395,0.10365674633036237,-0.2820094145893196,1.3449273898110157,0.35559974800658156,0.6716443672801956,0.10596419886154784,-0.19875195987513294,2.4020523673121477,0.552966301842506,0.881662480920772,1854.64,1881.148,1842.424,1869.289,2591128700,20315069000.0,0.01620236098690664,-0.016224781829338952,0.05462674862409145,0.026060233487848805,0.8286442263958945,0.00028933987734314215,-0.433735283366775,0.0666841241237548,-0.07881894691265656,-0.23921143916335025,-0.027774867785727575,-0.45415154560972204,0.05207398993989698,-0.1225698563592994,-0.37586629948550004,3843.229,3899.704,3818.254,3881.737,1143768760,27023048000.0,0.014830018833927872,0.014199758634411142,0.13526376344670954,0.057997480639746524,1.4133533003322554,-0.029062659690044845,-0.3248288487651463,0.2124720584765445,-0.12559848495578585,-0.5214429387726918,0.0009079010802659493,-0.14862869382425936,0.39094067529913423,0.01682969245195265,0.07557788614957267
2021-05-19,1477.406,1490.92,1464.659,1486.357,326712970,3358419800.0,0.00459800723731596,-0.013745195982673653,0.02299394059525861,0.025175815772562782,0.9848385079601161,-0.26456022897808495,-0.12026169869510395,-0.10983480421366276,-0.040344677118756556,-0.07977878778501685,-0.2935490007145033,-0.03870107022590197,0.04531867355992758,0.04007325288365848,0.06762214263297894,1852.794,1861.251,1841.793,1855.476,2101533700,16784032000.0,-0.007389440584093632,-0.029700795702703342,0.04403927731628632,0.01577893802346253,0.5057017096043802,-0.18895047552057143,-0.2665527814566855,-0.1686030210934869,-0.25502163376811293,-0.7785801065585483,-0.17381368480707593,-0.28140741125115876,-0.2066995944316128,-0.2766499675872226,-0.8528716480612138,3850.406,3941.846,3816.533,3915.873,1290058630,31543927000.0,0.0087940012422274,0.0061762623091004,0.1408141237135927,0.06061656837836793,1.5368636626985588,0.12790161360938024,0.14823220329871223,0.47179025746967485,-0.0212596905377751,-0.09160162438398309,0.1672971531560763,0.3991806275666101,0.7455064614433862,0.17022040817029116,0.808707125956379
2021-05-20,1473.9,1484.978,1456.387,1470.65,377637270,3597315400.0,-0.01056744779349772,-0.002998495667672074,0.006560972003964327,0.013174995159405123,0.5038936332959826,0.15586862070397767,-0.04138780451368873,0.3047323978445433,0.11584175873722913,0.22783399243154095,0.07113333479036776,-0.03662328923568714,0.44575108824726706,0.11155106965351713,0.1886418226171454,1814.342,1819.878,1782.359,1790.198,2897024500,23589441000.0,-0.03518126884961059,-0.031733454344250345,-0.006265938230993751,-0.02205256984080395,-0.7195625822313703,0.37852869073667494,-0.093300981217186,0.17267148050242698,0.03479074584567976,0.10406719756026302,0.40546925792324506,-0.09414756305711824,0.2141345596640325,0.02631792334548244,0.07905622912481206,3834.695,3853.911,3784.058,3798.261,1338077730,29671056000.0,-0.030034681921502604,0.0044886821633263185,0.06507174859977072,0.02207106046026941,0.5846522486192176,0.037222416782716206,0.003973749367291335,-0.01740528700710009,-0.0005076696583938833,-0.002360347705544547,-0.05937342550913205,0.1582478344327447,0.07057837101656728,0.07390348145724146,0.38136168168329043
2021-05-21,1470.453,1483.554,1460.453,1471.28,252552820,2467699600.0,0.00042838200795558556,-0.004022415046621264,0.01361331569664892,0.01327443364623715,0.505376104970824,-0.3312290918743269,-0.3348060413001951,0.11000957704953906,-0.2633565192160312,-0.5252959985423139,-0.31401633562628395,-0.31194824908687513,0.2675023030207775,-0.2503399687679374,-0.43212598561169774,1785.662,1835.674,1779.153,1818.104,2154789500,17946902000.0,0.015588219850541707,-0.01734094048820989,0.02197514347867635,-0.0065017951070333035,-0.2107188596729361,-0.2562059796180529,-0.13355741874769245,-0.048012555268159285,-0.2361481998963676,-0.7140754211948317,-0.23919765627341483,-0.13365041891491813,-0.056086701437073394,-0.22617837961156761,-0.6896504389301805,3800.185,3889.624,3783.681,3847.852,1214513830,26151421000.0,0.013056238104753648,0.014346383088655879,0.0774186430835071,0.03219272187082156,0.8773827291440037,-0.09234433637872441,0.09622418116822207,-0.07951833459607272,-0.09200133775500796,-0.4274459254789302,-0.11862183132275439,0.16587669252468884,-0.06430387669146953,-0.05682364636585435,-0.2931964247485404
2021-05-24,1482.7,1495.743,1475.232,1478.444,272304070,2635844100.0,0.004869229514436357,0.006967649130167786,0.013843934124049495,0.017515942690587982,0.6631035296830067,0.07820641242493354,-0.32349830171544647,0.24854019725814958,-0.20863501202297363,-0.41960616591940975,0.06813815587602323,-0.3867919456267247,0.36239301015900827,-0.2055441924224407,-0.36060358323445485,1809.045,1827.902,1794.355,1810.712,2005315800,16489973000.0,-0.004065774015127865,-0.015641878025642986,0.032078758253383466,-0.011596887918220777,-0.384377505058577,-0.06936812157289607,-0.22586013661629156,0.18864148293489302,-0.2877632497949334,-0.8650193522911803,-0.08117997189709958,-0.2108337815571888,0.20164714102244963,-0.28735883615316915,-0.8702371462355419,3846.611,3888.609,3819.786,3867.988,1246797510,29039831000.0,0.005233049503982956,0.011235520306864366,0.08991272499596348,0.033760592972047254,0.9421380901973436,0.02658156638693865,0.058397729156787426,0.21520910922099645,-0.0641950862169135,-0.29574958251266253,0.11044944746979524,0.07560761813159056,0.3847706293399509,0.050755049690763165,0.26049643930794886
2021-05-25,1466.78,1480.581,1452.228,1478.405,314977730,3146128300.0,-2.6379085037997463e-05,-0.0007765853764040154,0.016923911869643815,0.01678273876835923,0.6290845828154101,0.15671326543154507,-0.29097657302003477,0.5598028606529093,-0.09177140941909645,-0.18786887196838717,0.19359422660847048,-0.3382049851494501,0.747243344529452,-0.06165681831748959,-0.11051664713901643,1808.196,1823.725,1790.905,1818.448,1853710300,15609893000.0,0.004272352533147172,-0.02719804160833339,0.02522052596980129,-0.008896478089091109,-0.31104119186186774,-0.07560180795463733,-0.28459350552521767,-0.03931310828394918,-0.34530976226121135,-1.0639121368024649,-0.0533706149791755,-0.23161014122078538,-0.020301242173653256,-0.32940268824285845,-1.0244469174593134,3889.603,3923.397,3841.018,3909.505,1142882890,27295436000.0,0.010733487280725873,0.007153498549747228,0.09594856967611332,0.040420075288846835,1.1790828620112292,-0.0833452258017423,-0.0007745184437455421,0.13346848214228335,-0.1492396831824323,-0.7135118518413173,-0.06006904792248968,0.010079839994363349,0.38027016353121024,-0.026572965602760346,-0.14450131994728377
2021-05-26,1491.229,1537.51,1482.968,1518.559,558594310,6190312200.0,0.0271603518656931,0.021665050859248414,0.05546373265867821,0.04351601965059815,1.6166344749392059,0.7734406492801889,0.7097402346775519,2.6021440391228037,0.5848596806810007,1.2404749831242052,0.9675968713672611,0.8432216841980267,3.516173469220255,0.8099640786593347,1.5091014141879673,1817.13,1841.509,1807.449,1832.688,1892107200,15717822000.0,0.007830853563038476,-0.012281484643293705,0.03546608991613165,-0.0023514871494551004,-0.08526655433151348,0.020713538679695498,-0.09965412403331908,0.018111511223962706,-0.3308524490227088,-1.0135192524024759,0.006914140923323542,-0.06352526019969462,0.047226882761096434,-0.32429660298242646,-1.0055774863994982,3894.973,3993.126,3881.648,3974.65,1260703740,27131443000.0,0.01666323485965604,0.015009935204742364,0.11166489483842801,0.05296127791957428,1.6010436406930648,0.10309092124040808,-0.02275469449012557,0.05168468926484304,-0.06621131709269745,-0.32617359399963497,-0.006008074023803878,-0.13988378809017654,0.08332329459224441,-0.0452241292897938,-0.2686989491069093
2021-05-27,1496.004,1499.269,1488.327,1496.23,356862280,3644680700.0,-0.014704071425608034,0.017393669465882278,0.04437492321953074,0.025360757060435724,0.8937673303793914,-0.3611422930534326,-0.05501308173316688,0.7143623310413183,-0.04232165724451131,-0.09532137311103939,-0.4112282899075752,0.013166846587874925,1.015432264317818,-0.004487668366091824,-0.008793044307284906,1825.228,1851.737,1815.781,1848.692,1701351900,14977030000.0,0.008732528395449801,0.03267459800536021,0.029872963029812905,0.004644032922817232,0.17741078156228918,-0.10081632795435691,-0.4127243659830975,-0.46257162294786125,-0.3986713491561156,-1.2244287727969363,-0.04713070296889732,-0.3650960190196961,-0.43206996677708864,-0.35712247549064935,-1.114916957383791,3972.536,4007.495,3945.872,4001.704,1051257660,21865693000.0,0.006806637062382936,0.053562143307160914,0.11878100324783625,0.05455150173957879,1.6799219411130688,-0.16613425768055545,-0.21435232316436503,-0.1888317361620544,-0.2231281675258644,-1.1075857464294863,-0.19408293174823033,-0.26306320206466527,-0.14552146490299134,-0.23334483887369584,-1.4076920445031398
2021-05-28,1495.83,1500.928,1474.142,1479.026,285660430,2809431300.0,-0.011498232223655425,0.0052648034364635166,0.042705035281444426,0.011367806807117464,0.39868346366945456,-0.19952192761868803,0.13109182467255764,0.48106471002859097,-0.24839614804526589,-0.5865830658995095,-0.22916943039756543,0.13848188815202622,0.6235164787918315,-0.25140227712848495,-0.5192355037672335,1877.006,1895.532,1851.118,1857.34,2471401700,21264800000.0,0.004677901997736766,0.021580723654972322,0.02812005269742146,0.007875126673549282,0.3087361462538135,0.45261053871336077,0.1469341668872992,-0.08004085726553745,-0.10329830595808664,-0.29943417910733744,0.4198275626075396,0.18487302153875906,-0.10312085666618809,-0.06434383596978732,-0.1912105927393286,4052.501,4125.455,4039.855,4070.218,1584696800,35307239000.0,0.017121206366087938,0.05778964471606507,0.1339186491768387,0.06663557603595804,2.114100700914643,0.5074294916433713,0.304799303932175,0.4442612155148218,0.18176550048273632,0.8683816474583362,0.6147322200124186,0.3501078583836801,0.7909118143076386,0.24607748046878886,1.4175466876898803
2021-05-31,1489.769,1508.467,1484.402,1494.483,288943220,2837167800.0,0.010450796672945462,0.010848567818598553,0.06916491868674002,0.019825267040138428,0.7169764346340329,0.011491931171566216,0.06110503599891115,0.45007834471090646,-0.24892668793339257,-0.6117462799764349,0.009872638636865716,0.07637921377823531,0.658889660951661,-0.2547250167702565,-0.5480843181839791,1861.192,1884.972,1852.486,1883.335,2111243200,18068787000.0,0.013995821981974244,0.04010742735454342,0.059369846123384695,0.020574492614614748,0.8198644716994995,-0.14573045733520373,0.052823300948409146,0.06781584336809487,-0.23097519012521828,-0.6654937142814403,-0.15029593506640082,0.09574388023558322,0.084008499389147,-0.2006695821535589,-0.5928891001405822,4090.419,4197.344,4074.355,4177.914,1615216500,38823564000.0,0.026459516419022222,0.08012589490970501,0.15478788006100763,0.08800530836685616,2.8003392653535575,0.01925901535233754,0.2954922407568812,0.22033966302513996,0.18302273457820362,0.8938322028503853,0.09959218278155357,0.336907366988465,0.41977260344216805,0.33348623396139265,2.0605727732276238
