date,precious_sector_open,precious_sector_high,precious_sector_low,precious_sector_close,precious_sector_volume,precious_sector_amount,precious_sector_close_ret1,precious_sector_close_ret5,precious_sector_close_ret20,precious_sector_close_ma20_gap,precious_sector_close_z20,precious_sector_volume_ret1,precious_sector_volume_ret5,precious_sector_volume_ret20,precious_sector_volume_ma20_gap,precious_sector_volume_z20,precious_sector_amount_ret1,precious_sector_amount_ret5,precious_sector_amount_ret20,precious_sector_amount_ma20_gap,precious_sector_amount_z20,industrial_metal_sector_open,industrial_metal_sector_high,industrial_metal_sector_low,industrial_metal_sector_close,industrial_metal_sector_volume,industrial_metal_sector_amount,industrial_metal_sector_close_ret1,industrial_metal_sector_close_ret5,industrial_metal_sector_close_ret20,industrial_metal_sector_close_ma20_gap,industrial_metal_sector_close_z20,industrial_metal_sector_volume_ret1,industrial_metal_sector_volume_ret5,industrial_metal_sector_volume_ret20,industrial_metal_sector_volume_ma20_gap,industrial_metal_sector_volume_z20,industrial_metal_sector_amount_ret1,industrial_metal_sector_amount_ret5,industrial_metal_sector_amount_ret20,industrial_metal_sector_amount_ma20_gap,industrial_metal_sector_amount_z20,minor_metal_sector_open,minor_metal_sector_high,minor_metal_sector_low,minor_metal_sector_close,minor_metal_sector_volume,minor_metal_sector_amount,minor_metal_sector_close_ret1,minor_metal_sector_close_ret5,minor_metal_sector_close_ret20,minor_metal_sector_close_ma20_gap,minor_metal_sector_close_z20,minor_metal_sector_volume_ret1,minor_metal_sector_volume_ret5,minor_metal_sector_volume_ret20,minor_metal_sector_volume_ma20_gap,minor_metal_sector_volume_z20,minor_metal_sector_amount_ret1,minor_metal_sector_amount_ret5,minor_metal_sector_amount_ret20,minor_metal_sector_amount_ma20_gap,minor_metal_sector_amount_z20
2025-05-20,2851.333,2898.126,2851.333,2866.103,291561550,5231920600.0,0.003080178434061276,-0.012612679030727714,-0.042255210766455664,-0.02688539907766241,-0.6853693075038079,0.14914313499605059,-0.37155764696104276,-0.7001746856743278,-0.47057455260750547,-0.969266044738576,0.1637261153934697,-0.353072873205614,-0.722695311036221,-0.47748288111015835,-0.9090739778557911,2777.667,2798.129,2772.327,2796.93,1710637200,13461982000.0,0.0065493925104660455,0.011034176123886352,0.0933173846505655,0.036530402434754805,1.512433468018769,-0.021479057212771213,-0.06936997946195456,-0.18925264141205178,-0.14104414283326894,-0.7569089245925419,0.035814954204060445,-0.10960203748089659,-0.2880311756238303,-0.17698708733808688,-0.8020037403794101,4398.449,4451.964,4369.683,4439.877,899730630,13264958800.0,0.009039563173762977,0.039085682243008346,0.13239404935946553,0.07109203656713037,1.7211027305851625,0.004291068982948731,0.13684855611691837,1.7673714544817805,0.3941186607498093,0.9310849359202535,0.07682811318346938,0.1676895109844625,1.310763724154402,0.369503940613483,0.8768717903783023
2025-05-21,2932.931,3007.415,2901.823,3007.415,625037590,12202111100.0,0.04930457837698077,0.0516727752252113,0.02342248959193305,0.023290268409733583,0.5887022274074274,1.1437586334686451,0.8468291540231729,0.11855731391734836,0.2097439779629413,0.4268975180213491,1.3322431728035018,1.1211382645356576,0.1911446668144796,0.3076734368436491,0.5830397620423289,2802.602,2818.648,2783.345,2817.37,2402701900,19192297000.0,0.007308012713939993,0.011296533004247378,0.09056585076577317,0.03950709556746834,1.79075076732352,0.4045654449698628,0.3286745062474252,0.32922697106550625,0.21867731806132573,1.1493298328138055,0.42566651775347797,0.262913339111726,0.34431884183036354,0.19320613365059458,0.8602476984291877,4420.655,4431.374,4380.064,4406.371,825651170,11971002800.0,-0.007546605457763866,0.01603521835885169,0.1263994449767225,0.05639447655775487,1.3462995571973522,-0.08233515402271008,-0.12220264618236887,1.2719944588344716,0.22480836065329668,0.5656940841021065,-0.09754692943335785,-0.18238578964842322,0.9456817342298842,0.18970254834966638,0.47185405297875826
2025-05-22,3003.443,3041.988,2964.686,2966.223,499166650,9645998100.0,-0.013696812711248674,0.04808237604954946,-0.0796293475013009,0.008094002218557605,0.20307872625284606,-0.20138139211755246,0.4717499624593182,-0.4999761190589923,-0.04003042399145629,-0.08167278243456666,-0.2094812101817365,0.7114788068722826,-0.4401613503361963,0.023006820223216318,0.04371416667991333,2805.751,2819.7,2772.776,2774.872,1718610900,13525355000.0,-0.015084280729900645,0.0066825034500872516,0.045018459078390416,0.019426743104054456,0.936656676459781,-0.28471738420816994,0.05082876515746371,-0.34809428030895717,-0.14126162432691358,-0.7344944970938492,-0.2952716915541689,-0.024700426841904988,-0.4248440847457772,-0.17176981816876213,-0.7685032518176806,4380.141,4408.185,4332.421,4336.941,656765760,9633849400.0,-0.015756730425104948,-0.004255333804005446,0.07765187469747303,0.03362267535407715,0.8247392932645154,-0.2045481386527921,-0.4175963116955772,0.3860517723657644,-0.05802056296140834,-0.15589842102987617,-0.19523455461893302,-0.4787541152096938,0.36614611205032177,-0.06947213477805514,-0.18173604137768598
2025-05-23,2938.925,3054.719,2929.211,3024.235,496386810,9696630400.0,0.019557531581408494,0.06604638210422054,-0.07132036988302426,0.03231169553936564,0.9727166743839141,-0.005568961788613103,0.8814593401815118,-0.547454276510724,0.0027493900817785466,0.005952467189832384,0.0052490472707018565,1.058199927836085,-0.5428007995750813,0.07146660217629086,0.1402202937766663,2772.852,2787.573,2746.682,2746.682,1606123600,13250666400.0,-0.01015902715512651,-0.005696098742514311,0.03414348736086681,0.006859497512710311,0.3381143737832685,-0.06545245349019957,0.13364809527896604,-0.4231532627762079,-0.1786369520180141,-0.9728653348283877,-0.020309160092285894,0.1477926182161311,-0.4424816925455052,-0.16298710404106853,-0.7867130342966229,4328.683,4409.691,4328.683,4342.377,654529630,10091140100.0,0.001253418019751873,-0.017757324333616764,0.08327360711515763,0.03107853715575115,0.7752562334534978,-0.003404760321244482,-0.4196507246425514,0.5546850373267849,-0.07338341063676912,-0.20378096933124296,0.04746707998154931,-0.3886672871386434,0.5954528091816869,-0.037307202747999035,-0.10063919615442325
2025-05-26,2992.025,3074.615,2986.258,3040.649,500982950,9123518000.0,0.005427488273894054,0.06416787584931516,0.008152020747584032,0.04204517346905834,1.8987682995015973,0.009259190428528852,0.9745440293569905,-0.5234932028414849,0.07737967150896274,0.20031085908413232,-0.05910428430890802,1.0293266990447827,-0.5470174683045668,0.07661525055930207,0.1789244751554025,2751.084,2781.317,2748.809,2769.558,1669730800,13734955000.0,0.008328594282119406,-0.003301147178334407,0.035873885977340425,0.013560548636026626,0.7018808278546032,0.03960292968735413,-0.04487838998422711,-0.3622512569877212,-0.11958513288233696,-0.7337793811400655,0.036548244849028855,0.05681851188924725,-0.3931706713189076,-0.10258793051453896,-0.5732800856424375,4345.817,4390.517,4331.715,4385.465,582716430,8833964300.0,0.009922675990592156,-0.0033265137944529233,0.08621717978071897,0.037199110080554654,0.9581801748298377,-0.10971726367834567,-0.34956431749063877,0.21220536771952547,-0.1884639765040833,-0.5505588149108225,-0.12458213715613764,-0.28287292463365,0.19174084105217082,-0.17211428648029525,-0.48805056838008243
2025-05-27,3018.876,3033.31,2949.217,2957.091,363456020,6587805500.0,-0.02748031752431801,0.03174624219715749,-0.011787339971788158,0.012982667361973066,0.5675527151180406,-0.2745141925488682,0.2465841946580405,-0.39065906293751385,-0.16920950464495454,-0.6384979100026893,-0.2779314404816212,0.2591562456051033,-0.3963286719422391,-0.1685619068547628,-0.5591112061300053,2767.84,2767.84,2716.704,2731.151,1842738800,15833988000.0,-0.013867555761605366,-0.023518286120853937,0.028802233029091795,-0.0022461736877198435,-0.11937514926128506,0.10361430716855669,0.07722362170073227,-0.05292762395763584,-0.0034431808452606294,-0.02433305978990954,0.15282416287494205,0.17620035445003568,-0.010601642012608048,0.06553568180460267,0.4542884971149644,4369.26,4369.26,4289.754,4314.421,531156880,7932002400.0,-0.0161998784621471,-0.028256638641115495,0.08398642963330727,0.016213548898444063,0.42680449886735844,-0.0884813733499843,-0.4096489968336412,0.49661643399652,-0.2654872366162737,-0.7945254356125828,-0.10210160120298428,-0.4020333934244862,0.3955752676690385,-0.2615607372528821,-0.7570265279999845
2025-05-28,2943.861,2976.968,2943.861,2959.211,219538520,3858112100.0,0.0007169207846495773,-0.016028383179574557,0.011946200719015199,0.01432168774658904,0.6409468800894544,-0.39596950409570875,-0.6487594930090524,-0.6113371903635617,-0.484447150534587,-1.8633622743407603,-0.41435549364655655,-0.6838160160662691,-0.6168364311029005,-0.49941013627795217,-1.675001097521931,2730.163,2744.002,2723.489,2731.519,1213747650,10044944600.0,0.00013474172610750124,-0.030472035976815248,0.021841786398207663,-0.003503491726473462,-0.20111332547781413,-0.3413349466565745,-0.4948405168364831,-0.4515157760862313,-0.34176990624591663,-2.417719542192554,-0.3656086767275559,-0.47661582144127923,-0.44486767246846237,-0.3236472969303035,-2.2468639142279696,4302.753,4334.641,4288.574,4320.421,532840200,7409564000.0,0.0013906848682592177,-0.01950584732878824,0.08121890547263688,0.013636326631152107,0.3895734378324976,0.003169157857844107,-0.3546424696521656,0.4082202992326942,-0.2720308646993499,-0.864010878102671,-0.06586462959214434,-0.38104065935061016,0.2513561589286113,-0.3173421326802315,-0.961632893473669
2025-05-29,2885.451,2915.843,2873.401,2906.435,302330510,5148561500.0,-0.017834483583630822,-0.020156272808888653,0.00405396068677244,-0.004364314961294635,-0.19348312238442678,0.3771182842992655,-0.3943295089926381,-0.24244733823911313,-0.2600192781382139,-0.9258680020761146,0.3344769064641746,-0.46624896183630804,-0.24329888058514193,-0.303926983906567,-0.9444939905402775,2727.979,2762.635,2727.172,2755.058,1378650700,10674314400.0,0.008617549429456695,-0.007140509544223961,0.04064236688840128,0.004014588990590484,0.2443335287804171,0.13586271413172257,-0.19781103448139425,-0.36444109061327934,-0.23152059395487556,-1.4772128442409724,0.06265537791019771,-0.21079229343703,-0.3245417678627148,-0.26124964679928386,-1.6767101055206997,4320.544,4390.092,4306.725,4370.048,613705200,8845768000.0,0.011486612068592361,0.007633721556276729,0.098792422790565,0.02139102370058077,0.6742736430250564,0.15176219812243885,-0.06556456292727564,0.7091911511492854,-0.17030702808804754,-0.5716993897004636,0.19383110801121362,-0.08180337550221617,0.5416320228966418,-0.19057138362292259,-0.5970511127461211
2025-05-30,2933.94,2941.632,2894.314,2911.425,229215250,3939896500.0,0.0017168799577489402,-0.03730199538064993,0.015548424228683189,-0.002855352642704312,-0.12695403824665008,-0.24183884054573257,-0.5382325932471896,-0.3694405037097924,-0.43225255799121765,-1.489324074920207,-0.23475780565115134,-0.5936839564391359,-0.2910062226635455,-0.46130744297225657,-1.3883941730629499,2750.43,2750.43,2713.06,2717.578,1230204120,9621380800.0,-0.013604069315419132,-0.010596057352107002,0.020621023025375607,-0.011581980829241667,-0.8173738472084573,-0.10767526538810734,-0.23405389224092088,-0.24384924560661714,-0.29881766288750056,-1.8642861003045532,-0.09864180129451683,-0.2738945718231952,-0.22020832054635553,-0.3220900326306281,-1.922701515106144,4346.724,4346.724,4283.157,4292.976,523098460,7208036000.0,-0.0176364195542017,-0.011376488038694177,0.06966570081435064,-0.0012087698222373877,-0.04442450583700092,-0.14763886634820755,-0.2008024755120712,0.362855885290706,-0.3047690649382274,-1.124388641723773,-0.18514299719368632,-0.28570647829971163,0.2844868197840491,-0.3496784126415382,-1.1711161112161605
2025-06-03,2991.087,3063.434,2991.087,3020.768,499427480,8809498800.0,0.03755652300849244,-0.0065384067677656255,0.06317976051453278,0.033804796161740036,1.530832976987071,1.1788579948323683,-0.0031048362025094534,0.465197016642801,0.25796346045426843,0.8306833069471158,1.2359721378467685,-0.03441865298013336,0.5262410587677471,0.21796654318656694,0.626366244461497,2722.976,2747.551,2722.894,2745.307,1593011500,13265422000.0,0.01020357097385971,-0.008756270856216108,0.032333041153707054,-0.0024926175449156984,-0.20080411984651583,0.2949164078559581,-0.045947107162424006,-0.09772246517208372,-0.08164443884507178,-0.4662138800873414,0.37874409876802706,-0.034185259434777904,-0.03739749589083763,-0.05630267741487627,-0.3091883740229305,4304.792,4387.725,4304.792,4382.991,654971740,10645590500.0,0.020967971868466106,-0.0005641363002555355,0.08809328575801367,0.016427937215792277,0.7383720397672446,0.25210030249372184,0.1239973789652713,0.23378629371936133,-0.13748384983227457,-0.5415952809846073,0.47690584508734424,0.2050751099367698,0.5140283622297601,-0.046403692140159714,-0.16251828419703127
2025-06-04,3009.634,3059.155,3009.634,3029.07,392962150,6452060800.0,0.002748307715124243,0.024341151489758017,0.023877183547630576,0.03347148800282995,1.5049879062586855,-0.21317475361988492,0.08118211936618902,-0.33251434183507167,-0.029581878602619183,-0.09615405285098093,-0.2676018299701681,-0.02060545047967799,-0.40353208846020194,-0.12630883622245337,-0.3707624283045846,2749.485,2792.405,2748.307,2784.049,1909814000,14872497000.0,0.014112082910946011,0.019368390835951654,0.02208456793273439,0.010006543522770306,1.0451774130498226,0.1988701902026444,0.03639973283245568,-0.12076813493352545,0.10649190178328793,0.6020594814686545,0.1211476724977163,-0.06072323662238466,-0.1455264790323445,0.05996713667890141,0.3280017159301421,4383.722,4496.712,4383.722,4488.429,843066500,14189791000.0,0.024056175337800134,0.04033171542600966,0.06867586144827453,0.03661409620931,2.2666613070788126,0.28717996290954484,0.5872269224866296,0.007806007362571865,0.10121462915638135,0.4145218837038467,0.3329266234691255,0.7889292368343206,0.03170590175732135,0.2508257979448769,0.9360137498817869
2025-06-05,3066.786,3079.333,3012.303,3023.509,394122840,5956032000.0,-0.0018358770183588558,0.02172808900750911,0.013044733992366053,0.030332562997185564,1.297956592920307,0.0029536941407715123,0.7952332009890566,-0.2691435780756892,-0.0026074331775172155,-0.008819055975209558,-0.07687912674350494,0.5437685182864438,-0.4173686443340716,-0.16891542546407,-0.5068220694245608,2788.216,2793.659,2771.607,2779.997,1562364800,11951443400.0,-0.0014554341536374693,0.017747634191817907,0.014382351771394353,0.007437250452903221,0.7921998728037006,-0.18192829249340514,0.2872237486927369,-0.292457524191329,-0.08787890093144168,-0.5183603089014062,-0.1964064003509296,0.18979684566901445,-0.35176548264885776,-0.1404587867668594,-0.7972048409975343,4494.889,4530.776,4456.296,4479.172,803874780,14442800000.0,-0.0020624142656596733,0.03674433579505321,0.0632698410663719,0.031042000112445844,1.8869540846470387,-0.04648710392359323,0.508660157398034,-0.023133125321442627,0.04957473243951571,0.20297082662938248,0.017830354231433088,0.9492105068530348,0.21022909887890484,0.2706862193304844,1.0055557199448013
2025-06-06,3030.228,3133.439,3030.228,3103.786,548054330,7722876900.0,0.026550937999523017,0.06790139810455087,0.05651376796350416,0.05698768796879805,2.3703774151127504,0.3905672911521698,0.8127655392768662,0.07121620906879134,0.4128890165690833,1.4324405932245312,0.2966479864446665,0.5000067300351758,-0.1895160748243382,0.11068640864822199,0.33613071986480103,2794.777,2842.515,2794.777,2837.853,2540442700,19193674000.0,0.020811533249856184,0.030051998905286315,0.03325784359059303,0.02766960876170299,2.9509676376546974,0.6260240246068012,0.8427022160145423,0.442142634614747,0.5116263840938209,3.2153513571282826,0.6059712084650797,0.7981177320390713,0.3355602326394227,0.413360219837432,2.5078250442225123,4527.44,4575.091,4517.43,4535.259,753040520,12429989900.0,0.012521733927610024,0.03780530557101436,0.06905034385625819,0.04075979249697048,2.5206434503878103,-0.06323654039749826,0.22703949713966898,0.22510212742911206,-0.015573350459256563,-0.06376941771738825,-0.1393642576231756,0.40519058379102857,0.4258586127774724,0.08166017485914168,0.2993627644120824
2025-06-09,3052.265,3103.959,3022.255,3096.375,757262460,8666520300.0,-0.002387729050907561,0.06352559313738104,0.058307166530919385,0.051491368016120864,1.8975675412536543,0.3817288150975835,2.30371761913747,1.124389106160422,0.943103566453706,3.2183972319755862,0.12218806698835238,1.1996822251548993,0.3282009810043567,0.26279725506943485,0.8134331928275482,2832.228,2840.096,2810.978,2840.096,2431696200,19556825000.0,0.0007903862532696593,0.04508352658138981,0.044612263333436264,0.026783668567170738,2.4112247917104397,-0.04280612194087274,0.9766607512255772,0.5267622368454759,0.41415043995778,2.162181971676131,0.018920348443971724,1.0326422377960554,0.516922685566517,0.41497802076928414,2.236832506313678,4552.044,4627.448,4521.765,4613.223,1035015810,18897302000.0,0.017190638946970926,0.0745979013160103,0.09075091248146028,0.055104750507005695,3.1912552542906876,0.37444902699259797,0.9786252286041905,0.43897962470733365,0.3409169940129735,1.4341360352239085,0.5202990631553128,1.6216991702039225,0.9302601818805756,0.618306646496313,2.3510307761929785
2025-06-10,3075.993,3091.076,3047.149,3089.681,618853770,7356725100.0,-0.00216188284687735,0.022813072702041248,0.07784294730129449,0.04618779750227864,1.575105209231294,-0.18277505793698,0.239126389280782,0.4856367159872166,0.5102906154711342,1.4908475034271842,-0.15113276778455131,-0.1649099151929052,-0.04159193086395263,0.05547963874105588,0.17175044766902478,2840.035,2843.625,2801.637,2824.942,2126227600,17241177000.0,-0.0053357351300801215,0.029007684750740115,0.02219308158281441,0.019070666750863552,1.6109873371961985,-0.12561955724567897,0.3347220657226895,0.07794503007986275,0.20705874602103935,1.0020892881684755,-0.11840613187467797,0.2997081434725559,0.06521039774551629,0.21806933408162332,1.0816186085568038,4606.274,4611.63,4518.693,4554.773,949045060,17141060000.0,-0.01267010070833341,0.039192870804434676,0.050581504507692054,0.03718400005538003,1.9121240350888882,-0.08306225776396592,0.44898627229321364,-0.011006598773808496,0.20489345422319127,0.8401009920383302,-0.09293612389747485,0.6101558668821612,0.26534206193119414,0.4128135076011361,1.4599337511907922
2025-06-11,3074.346,3112.707,3064.883,3088.278,439796530,5827665900.0,-0.0004540921862160596,0.019546593508898757,0.06392775864242917,0.041777065810939096,1.38880500827676,-0.28933691395303285,0.11918292894112059,-0.052046587859173044,0.04745166633929365,0.13474906198820574,-0.20784509128932926,-0.09677449102773494,-0.27940895039488567,-0.1619773612533092,-0.5012128899949165,2821.853,2888.374,2821.853,2879.795,2535690600,20444975000.0,0.019417389808357166,0.034390917688589484,0.040988213945535756,0.03771037697404678,3.0081822271884313,0.19257721986112863,0.3277159974740995,0.3794799944465892,0.43325595556663066,2.0703418836970227,0.18582246444079775,0.3746834173172131,0.35226477674342505,0.43904861878651325,2.1489811335276077,4552.453,4734.185,4552.453,4691.032,1160483860,22579263000.0,0.029915651120264286,0.04513895619157626,0.0978646899776241,0.06555154085458814,3.147861175740259,0.22279110751601183,0.3765033481937665,0.4663215374116896,0.4743214874722623,1.948407292932218,0.317261767942006,0.5912329505064591,0.987610287252424,0.8338793402011278,2.853010792522287
2025-06-12,3135.771,3194.495,3096.057,3189.071,598656690,8947121700.0,0.032637282006347856,0.05475822959349541,0.11519665525384415,0.07242133053350952,2.3402972822727772,0.36121285449887464,0.5189596472003499,0.7688802178170002,0.4299163582920238,1.219641708624584,0.535283911865984,0.5021950352180782,0.5553113752035355,0.307851535897141,0.9384453205256779,2881.27,2897.16,2864.558,2895.283,2207923300,19182856000.0,0.005378160598237036,0.041469828924275864,0.039263447813434826,0.041164295561355146,2.7372671578959715,-0.12926155107409398,0.413193192780585,0.22096353295416526,0.22386422574826592,0.9898618559999948,-0.06173247949679572,0.6050660458300794,0.2622920917000924,0.3253703703465083,1.4634769818412696,4704.198,4704.198,4626.047,4683.485,899843590,15748513000.0,-0.0016088144357149226,0.04561401080378258,0.07993305707926224,0.05880875754639625,2.431653731605478,-0.22459620420744153,0.11938278496558885,-0.04332440762876,0.11700813791378706,0.4509311981658449,-0.30252316029978477,0.0904058077381118,0.0756164906006489,0.2233510286160154,0.6754714745878369
2025-06-13,3302.864,3379.912,3291.743,3352.969,1039478630,17027321000.0,0.05139365037655175,0.0802835633642267,0.18473483495356957,0.12132605975154709,3.6390078332002664,0.7363518145934358,0.8966707734979487,2.0648133938430453,1.408004010355413,4.010595118912753,0.9031060011176555,1.2047899015456274,2.021138790117672,1.4321935154322394,4.405156062305452,2896.505,2903.487,2857.164,2864.234,2437576300,20693237000.0,-0.01072399485646136,0.00929611223696214,0.0391017148131001,0.02797706764785457,1.5893196179404045,0.10401312400661733,-0.040491525355009994,0.490433520063267,0.33636271951916963,1.4681987737827296,0.07873598175370766,0.07812798112544783,0.4921682435218373,0.41030486965929946,1.7789796934616564,4682.768,4701.903,4622.779,4651.261,1027999660,17176765000.0,-0.006880346579523411,0.025577811542846884,0.06791130703310211,0.04741949886615515,1.7612006524450716,0.14242038441369576,0.3651319320771742,-0.08839523917980663,0.2793286270306281,1.0799144717652904,0.09069122907032545,0.38188084931589517,-0.07063960640072253,0.3285851667801647,0.9907178246627595
2025-06-16,3325.713,3353.534,3256.848,3281.743,702540720,11715724400.0,-0.021242665828404617,0.059866133785474895,0.15681825392069437,0.08799444674912671,2.181840093440163,-0.3241412572377751,-0.0722625811927875,1.6628463385274967,0.5053623093674937,1.169497656683855,-0.3119455256643132,0.35183718429644717,1.486771395827097,0.5475758864045497,1.3087725658843308,2851.816,2877.358,2845.619,2855.48,1782419300,14818092000.0,-0.0030563145329606245,0.005416718308113522,0.03368897599457288,0.02285688310489009,1.239987556128851,-0.2687739456606958,-0.2670057633021756,0.25808265592602453,-0.04383966110714288,-0.1870557177167563,-0.2839161896227256,-0.24230584463480143,0.28356537703247175,-0.013058149020986232,-0.053955826794093935,4603.025,4707.254,4603.025,4687.69,926076670,16906045000.0,0.007832069625849591,0.01614207680833979,0.060352237563561895,0.05211897487388106,1.8348563355626188,-0.09914691022368627,-0.10525359994259409,-0.17887915271316435,0.15968018941324202,0.6352365753945548,-0.01576082574338067,-0.1053725552991639,0.02418738132534437,0.31428165277507203,0.9606862204724618
2025-06-17,3236.273,3293.915,3233.235,3248.221,451904520,7519951000.0,-0.01021469383800011,0.05131274070041525,0.13681402945855914,0.06899767339337393,1.6426098256293231,-0.35675682969664735,-0.26977172652596104,0.7811092609148409,-0.07515558463709748,-0.181529433508695,-0.3581317942234967,0.022187304511351202,0.6726483511961627,-0.050582777519838085,-0.12437127243236902,2854.645,2866.278,2845.434,2855.432,1321797850,10694175300.0,-1.6809783293991742e-05,0.010793141947692986,0.027602887793024777,0.021137659554323784,1.1181261601386645,-0.2584248554759253,-0.3783366136344012,-0.24390345401343316,-0.2978217457769924,-1.3201578516023946,-0.2783028138845406,-0.3797305543583248,-0.17715038553611984,-0.29540813753648587,-1.26595917006773,4666.212,4730.154,4662.241,4693.32,849455500,14611466000.0,0.0012010179854042846,0.030417981313228815,0.06663890973436515,0.05023798587173767,1.6459436431518115,-0.08273739365445842,-0.10493659805784139,-0.051826687118070924,0.07733987871486492,0.3243940418379399,-0.1357253574091397,-0.14757512079182966,0.1861354114137479,0.13414021670597642,0.40881663076654834
2025-06-18,3245.646,3317.912,3228.864,3279.002,692265610,8258308200.0,0.009476264084247843,0.061757393602519084,0.14406286166268267,0.07223052490965931,1.7210505938848721,0.531884677763347,0.5740588267033393,1.3743378027726907,0.38859480801195057,0.9939655351477958,0.09818643765099,0.41708676195730443,0.5784467753581735,0.023105819677327943,0.059747110342457804,2859.28,2859.28,2820.92,2852.849,1535520000,12158963900.0,-0.0009045916694915279,-0.009356916030481277,0.01999299231657581,0.018816679465343267,0.9706509062367995,0.16169049601646734,-0.3944371604327437,-0.1023695731625619,-0.1749419861337672,-0.7364431215073743,0.1369706928219141,-0.405283503648207,-0.09679244111305452,-0.19277728885098455,-0.7951043516683117,4679.956,4679.956,4575.322,4617.136,774777120,12917831700.0,-0.016232432478501257,-0.015752610512995813,0.03992430420932824,0.02981155293639781,0.9271502339948792,-0.08791323383037719,-0.3323671731203569,-0.1388787997581009,-0.014470817608653652,-0.06087803588216005,-0.1159113192338127,-0.42788957726388144,-0.02616872809284565,-0.006163425747326423,-0.018884554701341937
2025-06-19,3240.063,3266.472,3188.133,3216.699,565498670,7654708400.0,-0.019000598352791442,0.008663338006585697,0.06958933170181036,0.04480415697519047,1.0689737153988181,-0.18311893320831008,-0.055387370681517,-0.09525654289048435,0.0904920982318016,0.24302254918451183,-0.07309000649794106,-0.14445017552404593,-0.3726734384511545,-0.06912381543400836,-0.18641476863478734,2843.481,2845.46,2778.971,2787.761,1677167800,13231812900.0,-0.02281508765448159,-0.037136956905421625,-0.010509446753532492,-0.005420796496840241,-0.27360526119602857,0.09224744711889121,-0.24038674713021058,-0.3019659242788296,-0.09457276751010946,-0.39194966458138375,0.08823523195097249,-0.31022716846751075,-0.31056647883262745,-0.11773573911974122,-0.47807166373850646,4605.053,4630.567,4495.947,4510.834,720932820,11366735600.0,-0.023023363401034835,-0.0368637883968882,0.023707263868611994,0.0041168860443774324,0.12601373689906822,-0.06949650242640104,-0.19882429789826028,-0.12683122583112183,-0.07561543011979954,-0.3188553571362367,-0.12007402914221277,-0.27823435774539473,-0.05047757569649891,-0.12432808928538763,-0.38046837683211593
2025-06-20,3183.34,3185.643,3116.498,3135.698,416999560,6149678800.0,-0.02518140491230303,-0.06479958508414485,0.057134949058111895,0.015044548189729445,0.3536586735818847,-0.26259851327324957,-0.5988377750488243,-0.16460853304202117,-0.19122661175326183,-0.5139922002002352,-0.196614883461792,-0.6388346234853974,-0.36246319600664234,-0.23088173185585226,-0.6359401931861158,2786.078,2804.406,2771.029,2773.122,1370864700,11166235400.0,-0.0052511675140014535,-0.03181025014017713,-0.0006306597205204545,-0.01012066929889932,-0.5106437935621851,-0.18263115950592423,-0.43761157343054247,-0.20234143749466504,-0.24514887019465426,-1.0377486623076677,-0.15610691562907453,-0.460392040162687,-0.17442200962562537,-0.24036826182547977,-0.9881162277430358,4496.592,4544.293,4463.155,4464.217,556970780,8722482700.0,-0.010334452564647711,-0.04021361088960618,0.029346952148991523,-0.0074141712354561795,-0.22934195147620062,-0.22743040051914964,-0.45819945115546046,-0.15194912109912673,-0.2810217034797198,-1.1763004273764923,-0.23263080914805478,-0.49219293039172396,-0.09460047195672372,-0.326468656086893,-0.9944562466405908
2025-06-23,3147.336,3202.234,3125.068,3173.147,397474090,6235308300.0,0.011942795511557636,-0.03309095197277789,0.049239559756434126,0.024357201246164806,0.5871790959027314,-0.04682371847106981,-0.4342333779599281,-0.19926540755585342,-0.22290435074283588,-0.5905272769272353,0.013924223164305749,-0.46778294818884614,-0.35696133163949406,-0.20274141002689328,-0.5460959769064427,2767.452,2812.009,2766.769,2809.084,1465598100,11906445900.0,0.012968055498459918,-0.016248056368806663,0.02271904792764512,0.0027474601601855664,0.13850676711506354,0.06910485039114356,-0.177747850912521,-0.08749357770472954,-0.1851838437117963,-0.756886960876809,0.06629006764446332,-0.1964926456118642,-0.10144550163907229,-0.18345992224627483,-0.7319894210406208,4450.301,4521.26,4445.527,4517.628,521132070,8252202000.0,0.011964248153707668,-0.03627842284792726,0.04035831066717588,0.003042123356142623,0.09737623482257002,-0.0643457633450717,-0.43726897903604456,-0.20380675508914703,-0.32292377476758083,-1.31018574107573,-0.05391592235545506,-0.5118786209311521,-0.18223293718813793,-0.36053263308731576,-1.0836251717452152
2025-06-24,3125.723,3142.484,3086.568,3093.821,554928740,9164052600.0,-0.024999156988314786,-0.047533711530096,0.017487056217274644,-0.0036456954907110317,-0.08821231365842121,0.39613814827527505,0.22797784806401133,0.1076798921001203,0.09552567075682195,0.24847832808841938,0.4697032061750659,0.21863195651141876,0.00444286951590378,0.19824904026608325,0.524811612349695,2815.313,2865.717,2812.104,2862.446,1855445700,16255725000.0,0.0189962279518876,0.0024563708748799318,0.03353892570583472,0.020659100418134235,1.071598505605302,0.2659989802115601,0.40372879256839456,0.11122445606201903,0.035601834310979186,0.14352966755443367,0.3652877723989827,0.5200540989822751,0.18352954196063975,0.11997449303129382,0.47158729411842215,4519.668,4585.261,4511.874,4580.945,674373210,10633636000.0,0.01401554089889645,-0.02394360495342318,0.04457452060385836,0.015125338627087759,0.5038214416336986,0.2940543267659579,-0.2061111971139159,0.1572922527686409,-0.1161674831252989,-0.4517685395930563,0.28858164160305333,-0.27224030771450314,0.2037218669765284,-0.17008090639114648,-0.49800765263902647
